day,vehicle_name,name,type,emissions,fuel_consumption,travel_time,utility
0,bus_0,person_0,bus,1026052.1034283033,441.0660033098446,680.0,514885.8245344364
0,car_0,person_1,car,770143.8835885798,331.05189964513977,358.0,385788.10732023977
0,car_1,person_2,car,776241.3242622883,333.6745446143199,407.0,388934.82896841643
0,car_2,person_3,car,977013.8616369748,419.9761434493758,406.0,489319.1408065591
0,car_3,person_4,car,1019072.7677573182,438.0549746894226,404.0,510344.60290614644
0,car_4,person_5,car,1083100.2187841695,465.5770120645746,403.0,542356.3421805908
0,car_5,person_6,car,785173.8296903388,337.51508737546493,462.0,393511.0836027131
0,bus_0,person_7,bus,1026052.1034283033,441.0660033098446,680.0,514775.7679498712
0,car_6,person_8,car,1006614.1214406969,432.70133708242014,461.0,504229.27707101696
0,bus_0,person_9,bus,1026052.1034283033,441.0660033098446,680.0,515809.34346702066
0,car_7,person_10,car,1048421.0991816703,450.67176776678315,460.0,525130.774926719
0,car_8,person_11,car,1138670.9859590326,489.4654382142983,458.0,570251.7377122354
0,car_9,person_12,car,951715.0375678821,409.103133954322,458.0,476773.723335508
0,car_10,person_13,car,1069122.4457494598,459.5699187428314,456.0,535473.4526596892
0,bus_0,person_14,bus,1026052.1034283033,441.0660033098446,680.0,515406.1279032597
0,bus_0,person_15,bus,1026052.1034283033,441.0660033098446,680.0,516111.0616114293
0,bus_0,person_16,bus,1026052.1034283033,441.0660033098446,680.0,515283.32245477155
0,car_11,person_17,car,1249258.5399021388,537.0016769658015,455.0,625539.5384519078
0,bus_0,person_18,bus,1026052.1034283033,441.0660033098446,680.0,515722.4490539321
0,car_12,person_19,car,1304421.6609349665,560.7130069580529,454.0,653119.1108239867
0,bus_0,person_20,bus,1026052.1034283033,441.0660033098446,680.0,515463.953327854
0,car_13,person_21,car,1332367.3600365187,572.7255995449658,452.0,667087.9663810591
0,car_14,person_22,car,1286058.1421881742,552.8194194882971,451.0,643931.3475037968
0,car_15,person_23,car,1211624.8942361902,520.8246285748559,449.0,606710.7075304094
0,car_16,person_24,car,978885.7314526488,420.78213231108,449.0,490341.07611739053
0,car_17,person_25,car,1093883.5228298288,470.21335973003653,447.0,547835.9965215942
0,car_18,person_26,car,1157658.0150638754,497.62708460165004,446.0,579721.25634548
0,car_19,person_27,car,1267274.2197571178,544.7452563156892,445.0,634527.3822511871
0,car_20,person_28,car,1300856.1610241632,559.180837175928,443.0,651314.3601025002
0,car_21,person_29,car,1297783.813530877,557.8597340257279,442.0,649776.1856953055
0,car_22,person_30,car,1281001.8653190057,550.6461639165685,441.0,641383.2079825848
0,car_23,person_31,car,935647.5590980038,402.1960834834949,440.0,468703.9806470436
0,car_24,person_32,car,805627.9869549634,346.3079577307117,464.0,403742.1666314606
0,car_25,person_33,car,960812.5429449169,413.01362456419696,463.0,481332.47797927074
0,bus_0,person_34,bus,1026052.1034283033,441.0660033098446,680.0,515846.74973859783
0,bus_0,person_35,bus,1026052.1034283033,441.0660033098446,680.0,516176.48538318847
0,bus_0,person_36,bus,1026052.1034283033,441.0660033098446,680.0,514837.7102312422
0,bus_0,person_37,bus,1026052.1034283033,441.0660033098446,680.0,516132.4932143613
0,bus_0,person_38,bus,1026052.1034283033,441.0660033098446,680.0,515271.26679662865
0,bus_0,person_39,bus,1026052.1034283033,441.0660033098446,680.0,516018.99833676475
0,bus_0,person_40,bus,1026052.1034283033,441.0660033098446,680.0,515404.3899890696
0,car_26,person_41,car,1051486.5915302353,451.9899718148803,461.0,526665.5217601035
0,car_27,person_42,car,1104603.0393898806,474.82166554435344,460.0,553221.7571057731
0,car_28,person_43,car,1236383.518401931,531.4673941838894,459.0,619110.0249346626
0,car_29,person_44,car,1205994.4982799408,518.4041064165607,457.0,603911.5083420236
0,car_30,person_45,car,1262614.7687845402,542.7420883734377,455.0,632217.6557633143
0,car_31,person_46,car,1295827.8374509318,557.0191846983786,454.0,648822.1972350583
0,bus_0,person_47,bus,1026052.1034283033,441.0660033098446,680.0,515693.6708820402
0,car_32,person_48,car,1297221.105353899,557.6179339744309,453.0,649516.8314859165
0,bus_0,person_49,bus,1026052.1034283033,441.0660033098446,680.0,514977.53126872226
0,bus_0,person_50,bus,1026052.1034283033,441.0660033098446,680.0,515251.1224556865
0,car_33,person_51,car,1374085.813056525,590.6589551511801,451.0,687945.2018577401
0,bus_0,person_52,bus,1026052.1034283033,441.0660033098446,680.0,515476.27310858906
0,bus_0,person_53,bus,1026052.1034283033,441.0660033098446,680.0,515519.4571805817
0,car_34,person_54,car,1347750.2090062331,579.3384776723385,450.0,674775.3941723554
0,bus_0,person_55,bus,1026052.1034283033,441.0660033098446,680.0,516259.31283298443
0,bus_0,person_56,bus,1026052.1034283033,441.0660033098446,680.0,515281.1414974031
0,bus_0,person_57,bus,1026052.1034283033,441.0660033098446,680.0,515055.3639073168
0,bus_0,person_58,bus,1026052.1034283033,441.0660033098446,680.0,516224.887884522
0,car_35,person_59,car,1342407.5618563623,577.0415965659902,449.0,672102.0694489795
0,car_36,person_60,car,1310369.1841000011,563.2700560791254,448.0,656080.8736850286
0,car_37,person_61,car,1371301.3854530775,589.4620205909669,447.0,686544.9874575491
0,bus_0,person_62,bus,1026052.1034283033,441.0660033098446,680.0,514857.71586452826
0,car_38,person_63,car,1373223.4670645029,590.2880042009341,445.0,687502.0286762535
0,car_39,person_64,car,1032570.5663914592,443.85791768460547,445.0,517175.50512468844
0,car_40,person_65,car,1173652.1220999646,504.5023503082787,444.0,587714.3133011574
0,bus_0,person_66,bus,1026052.1034283033,441.0660033098446,680.0,515650.68548711156
0,car_41,person_67,car,1186256.8386297117,509.9203504596559,442.0,594012.6742750311
0,bus_0,person_68,bus,1026052.1034283033,441.0660033098446,680.0,515465.100220976
0,bus_0,person_69,bus,1026052.1034283033,441.0660033098446,680.0,515242.23426211
0,car_42,person_70,car,1237010.189936071,531.7354778724067,440.0,619385.3608357745
0,bus_0,person_71,bus,1026052.1034283033,441.0660033098446,680.0,516146.1543290091
0,car_43,person_72,car,1292916.4266222154,555.7671824965099,439.0,647336.491194699
0,car_44,person_73,car,1253791.8898425903,538.9489125875472,438.0,627772.2143957515
0,bus_0,person_74,bus,1026052.1034283033,441.0660033098446,680.0,515836.02709222684
0,car_45,person_75,car,1309675.9950516473,562.9711653947281,436.0,655710.2790114064
0,car_46,person_76,car,1216178.5213441271,522.7814415704553,435.0,608959.5220627844
0,car_47,person_77,car,878029.6195778426,377.4281189530992,435.0,439884.9985029808
0,car_48,person_78,car,821227.7504809998,353.01299176630204,437.0,411488.05174699577
0,car_49,person_79,car,798587.6099204861,343.28108879800027,449.0,400191.9766007874
0,car_50,person_80,car,812037.0388589809,349.06268008387485,449.0,406916.69396083045
0,car_51,person_81,car,922970.3902272515,396.7464068117815,447.0,462379.3934868291
0,car_52,person_82,car,1058655.6151434807,455.07081599795845,446.0,530220.0351071483
0,bus_1,person_83,bus,1032205.1897233479,443.7107391410501,681.0,518762.15907612327
0,car_53,person_84,car,1140494.601925372,490.2494210300266,445.0,571137.5460873964
0,car_54,person_85,car,1220846.7819871304,524.7885028525043,443.0,611309.6533878166
0,car_55,person_86,car,1289622.277816195,554.3516792123177,442.0,645695.4160839372
0,car_56,person_87,car,1045074.2571880711,449.2332317794623,442.0,523421.3532106515
0,car_57,person_88,car,1152852.0175979075,495.5606343476275,440.0,577306.2565792709
0,car_58,person_89,car,1181330.4174013084,507.8020715299756,439.0,591543.46260169
0,car_59,person_90,car,1167912.8850724704,502.03451531346616,438.0,584832.6935534929
0,car_60,person_91,car,1197778.0044102287,514.8715157891904,436.0,599761.2596408722
0,bus_1,person_92,bus,1032205.1897233479,443.7107391410501,681.0,518822.60917440976
0,car_61,person_93,car,1267828.368135617,544.9830619871113,435.0,634784.4565593395
0,car_62,person_94,car,1236278.2968407883,531.4210392414338,434.0,619007.4141309138
0,car_63,person_95,car,1229797.3793993173,528.6354627726496,433.0,615764.95401739
0,bus_1,person_96,bus,1032205.1897233479,443.7107391410501,681.0,518155.9881777603
0,car_64,person_97,car,1101881.1553016154,473.65124099442704,432.0,551804.8144764282
0,car_65,person_98,car,777457.9763570076,334.1978461552698,433.0,389595.1552774269
0,car_66,person_99,car,891764.0097943397,383.3320623479624,432.0,446746.196563201
1,car_0,person_0,car,771704.8766452452,331.7231216197534,373.0,386598.6041841834
1,car_1,person_1,car,791627.7804150498,340.28715307364695,372.0,396558.0603511014
1,bus_0,person_2,bus,1007789.1306276026,433.2149667884658,678.0,505842.4154933853
1,car_2,person_3,car,743350.8521857692,319.5357269417116,392.0,372459.5858607481
1,car_3,person_4,car,774532.8110928658,332.9399141601758,404.0,388074.57201639
1,bus_0,person_5,bus,1007789.1306276026,433.2149667884658,678.0,506769.04407987645
1,bus_0,person_6,bus,1007789.1306276026,433.2149667884658,678.0,506520.77424411726
1,car_4,person_7,car,924037.0727607587,397.2039985829972,403.0,462824.73498237866
1,car_5,person_8,car,840822.1835273283,361.43448351957386,402.0,421215.27248090593
1,car_6,person_9,car,909849.7390065151,391.1055382664731,400.0,455725.0650560267
1,car_7,person_10,car,1009799.6622476842,434.06857372920916,399.0,505698.048158129
1,bus_0,person_11,bus,1007789.1306276026,433.2149667884658,678.0,506100.97247275093
1,bus_0,person_12,bus,1007789.1306276026,433.2149667884658,678.0,506816.0651140228
1,bus_0,person_13,bus,1007789.1306276026,433.2149667884658,678.0,506747.1121991553
1,car_8,person_14,car,942670.7796771262,405.2133697732822,398.0,472131.592445248
1,bus_0,person_15,bus,1007789.1306276026,433.2149667884658,678.0,506193.6308329626
1,bus_0,person_16,bus,1007789.1306276026,433.2149667884658,678.0,506926.7507554267
1,car_9,person_17,car,1012801.7256192891,435.35902117238317,397.0,507195.08048915514
1,car_10,person_18,car,1030259.8036419248,442.86307045168496,395.0,515920.1232524976
1,bus_0,person_19,bus,1007789.1306276026,433.2149667884658,678.0,506656.0618455467
1,bus_0,person_20,bus,1007789.1306276026,433.2149667884658,678.0,506366.7242148771
1,car_11,person_21,car,1042816.3576916043,448.2604943742279,394.0,522196.40297604934
1,bus_0,person_22,bus,1007789.1306276026,433.2149667884658,678.0,506564.9655699798
1,bus_0,person_23,bus,1007789.1306276026,433.2149667884658,678.0,506548.89012521127
1,bus_0,person_24,bus,1007789.1306276026,433.2149667884658,678.0,506276.37343077635
1,bus_0,person_25,bus,1007789.1306276026,433.2149667884658,678.0,505963.12318447925
1,car_12,person_26,car,943625.2733765293,405.62369098363484,393.0,472598.8395001102
1,bus_0,person_27,bus,1007789.1306276026,433.2149667884658,678.0,507164.69707137515
1,bus_0,person_28,bus,1007789.1306276026,433.2149667884658,678.0,506829.0402369338
1,bus_0,person_29,bus,1007789.1306276026,433.2149667884658,678.0,506354.7980568687
