day,vehicle_name,name,type,emissions,fuel_consumption,travel_time,utility
0,car_0,person_0,car,770143.8835885798,331.05189964513977,358.0,385788.10732023977
0,car_1,person_1,car,782685.4534866615,336.4445328306953,407.0,392156.8949655972
0,car_2,person_2,car,974823.007506027,419.0343632909061,406.0,488223.7132701951
0,bus_0,person_3,bus,1002493.54020392,430.938951979669,680.0,503106.25561320357
0,car_3,person_4,car,1031897.7634972319,443.5678518385583,404.0,516757.10353254183
0,car_4,person_5,car,1088861.3594181456,468.0534207166277,403.0,545236.9137357832
0,car_5,person_6,car,818537.8664943893,351.8569819958497,462.0,410193.1091756856
0,car_6,person_7,car,991187.3187154313,426.0703438146064,461.0,496515.87239288754
0,car_7,person_8,car,1044247.990993066,448.87806479699833,460.0,523044.2199355654
0,bus_0,person_9,bus,1002493.54020392,430.938951979669,680.0,503980.3238732029
0,car_8,person_10,car,1144788.2383192512,492.09528059926686,458.0,573310.365207266
0,car_9,person_11,car,948823.8273121818,407.8602132907798,457.0,475326.11758619756
0,bus_0,person_12,bus,1002493.54020392,430.938951979669,680.0,504479.59326209646
0,car_10,person_13,car,1051835.9427716653,452.1392210075195,456.0,526830.1974554431
0,car_11,person_14,car,1202281.2347358232,516.808366447874,455.0,602050.8757720948
0,car_12,person_15,car,1259904.122740305,541.5776990102642,453.0,630858.332159002
0,car_13,person_16,car,1301425.302188128,559.4253612102974,452.0,651616.9308067446
0,car_14,person_17,car,1237605.0894398452,531.9919982322047,451.0,619704.8107159217
0,car_15,person_18,car,1197604.3072733323,514.7978800905297,449.0,599700.4110356062
0,car_16,person_19,car,950023.1813420514,408.37542300154485,448.0,475907.7948587372
0,car_17,person_20,car,1057276.2695919948,454.4778551746101,447.0,529532.362034925
0,bus_0,person_21,bus,1002493.54020392,430.938951979669,680.0,504076.0094665718
0,bus_0,person_22,bus,1002493.54020392,430.938951979669,680.0,503516.42993277434
0,car_18,person_23,car,1109821.3994236237,477.06466638704563,446.0,555802.938244145
0,car_19,person_24,car,1223633.78984726,525.9865906417268,444.0,612705.1579169254
0,car_20,person_25,car,1284811.7448328398,552.2842140726705,443.0,643292.148558527
0,bus_0,person_26,bus,1002493.54020392,430.938951979669,680.0,503528.53409607697
0,car_21,person_27,car,1317200.7123326599,566.2063953524804,442.0,659484.6392695276
0,car_22,person_28,car,1265382.4774123135,543.9321760372966,441.0,633573.5106722447
0,car_23,person_29,car,940276.5208175459,404.1858302387287,440.0,471018.4625016881
0,car_24,person_30,car,792546.8041518437,340.6849151480656,465.0,397203.5724183794
0,car_25,person_31,car,986598.6156303886,424.0982102621516,463.0,494225.51986429945
0,car_26,person_32,car,1086747.0751556824,467.1461420397669,462.0,544297.7711509123
0,bus_0,person_33,bus,1002493.54020392,430.938951979669,680.0,504207.36490368133
0,bus_0,person_34,bus,1002493.54020392,430.938951979669,680.0,503423.3829627253
0,car_27,person_35,car,1158872.3394076044,498.14969410908446,461.0,580358.4187786493
0,car_28,person_36,car,1192951.0036247352,512.7980987613812,460.0,597395.758211417
0,car_29,person_37,car,1200997.1880596967,516.2560649391318,458.0,601414.8521578808
0,car_30,person_38,car,1266289.2770968638,544.3221167630068,456.0,634056.9107094903
0,bus_0,person_39,bus,1002493.54020392,430.938951979669,680.0,503357.90667685476
0,car_31,person_40,car,1270107.6612736057,545.9632021637902,455.0,635964.1036184039
0,bus_0,person_41,bus,1002493.54020392,430.938951979669,680.0,503601.3591005912
0,car_32,person_42,car,1258932.8354292088,541.1599479759475,454.0,630374.6882945783
0,car_33,person_43,car,1345237.7654586928,578.258636830385,452.0,673523.1718586648
0,car_34,person_44,car,1270998.534234789,546.3467332026215,451.0,636401.540290761
0,car_35,person_45,car,1364200.913871699,586.4099563217665,450.0,683000.7501408276
0,bus_0,person_46,bus,1002493.54020392,430.938951979669,680.0,503411.5105318227
0,car_36,person_47,car,1325999.2475372616,569.9887542113635,449.0,663897.9087630078
0,bus_0,person_48,bus,1002493.54020392,430.938951979669,680.0,503962.85546032
