day,vehicle_name,name,type,emissions,fuel_consumption,travel_time,utility
0,car_0,person_0,car,770143.8835885798,331.05189964513977,358.0,385788.10732023977
0,bus_0,person_1,bus,1026052.1034283033,441.0660033098446,680.0,515150.3738388794
0,bus_0,person_2,bus,1026052.1034283033,441.0660033098446,680.0,515871.29785965383
0,car_1,person_3,car,768924.3229307025,330.5292240045546,407.0,385276.32672996324
0,car_2,person_4,car,956641.7434850303,411.21915352454147,406.0,479133.0773520919
0,car_3,person_5,car,1012481.7526840188,435.221836167449,405.0,507051.0939529275
0,car_4,person_6,car,1087211.8860135155,467.3443598932047,403.0,544412.1766789377
0,car_5,person_7,car,810661.944597331,348.4716715757455,462.0,406255.1465345013
0,car_6,person_8,car,1011439.6027689794,434.77578728253724,460.0,506640.01877238334
0,bus_0,person_9,bus,1026052.1034283033,441.0660033098446,680.0,516262.33608977764
0,car_7,person_10,car,1058774.3580391647,455.12227226732796,459.0,530305.4065807185
0,car_8,person_11,car,1186423.7968275659,509.99258177022523,458.0,594128.1534100738
0,car_9,person_12,car,955589.178087808,410.76859051545085,457.0,478708.79442819924
0,car_10,person_13,car,1080207.0700684104,464.33481212493575,456.0,541015.7672016112
0,car_11,person_14,car,1202224.964042819,516.7843609082514,455.0,602022.74041359
0,car_12,person_15,car,1262920.1169033148,542.873724863942,454.0,632368.3298885198
0,car_13,person_16,car,1342917.2843971765,577.2603780987514,452.0,672362.9308287773
0,bus_0,person_17,bus,1026052.1034283033,441.0660033098446,680.0,516205.4680525014
0,car_14,person_18,car,1322155.6890954073,568.3363912004819,451.0,661980.1287158992
0,car_15,person_19,car,1190442.8057056007,511.71952865668504,449.0,596119.6587125646
0,bus_0,person_20,bus,1026052.1034283033,441.0660033098446,680.0,515569.2255987361
0,bus_0,person_21,bus,1026052.1034283033,441.0660033098446,680.0,515234.20686837286
0,bus_0,person_22,bus,1026052.1034283033,441.0660033098446,680.0,515803.2777371895
0,car_16,person_23,car,941488.4782700301,404.7067194448683,448.0,471640.4414883748
0,bus_0,person_24,bus,1026052.1034283033,441.0660033098446,680.0,515598.6978478157
0,car_17,person_25,car,1048166.2256458402,450.5618885661543,447.0,524977.3381038643
0,car_18,person_26,car,1128986.122301222,485.302755229478,446.0,565385.3038019886
0,car_19,person_27,car,1235373.3518287267,531.032821099413,445.0,618576.9414307739
0,bus_0,person_28,bus,1026052.1034283033,441.0660033098446,680.0,515599.64365968015
0,bus_0,person_29,bus,1026052.1034283033,441.0660033098446,680.0,515640.0943263561
0,car_20,person_30,car,1301122.7712463685,559.2948580390974,443.0,651447.6652706133
0,bus_0,person_31,bus,1026052.1034283033,441.0660033098446,680.0,515606.6887585768
0,car_21,person_32,car,1300800.0522642548,559.1560643103351,442.0,651284.3057101596
0,bus_0,person_33,bus,1026052.1034283033,441.0660033098446,680.0,515725.8190412629
0,bus_0,person_34,bus,1026052.1034283033,441.0660033098446,680.0,515314.0969705651
0,car_22,person_35,car,1236285.078557827,531.4244299445387,441.0,619024.8049911285
0,car_23,person_36,car,946965.2141705309,407.06095192520144,440.0,474362.8106157414
0,bus_0,person_37,bus,1026052.1034283033,441.0660033098446,680.0,516203.4704035435
0,bus_0,person_38,bus,1026052.1034283033,441.0660033098446,680.0,515105.1260852767
0,car_24,person_39,car,818072.722725142,351.65758859054944,465.0,409966.5371913653
0,car_25,person_40,car,979076.420167869,420.86463811862933,464.0,490466.42051625357
0,car_26,person_41,car,1071143.4570165898,460.43906287034014,463.0,536497.9587278264
0,car_27,person_42,car,1127576.389738582,484.6969412066196,461.0,564710.4372177616
0,bus_0,person_43,bus,1026052.1034283033,441.0660033098446,680.0,515783.839466011
0,bus_0,person_44,bus,1026052.1034283033,441.0660033098446,680.0,516049.68073788023
0,car_28,person_45,car,1195519.2586079054,513.9018646489349,460.0,598679.886254885
0,car_29,person_46,car,1205341.4919445121,518.1236802075999,458.0,603587.0050340962
0,bus_0,person_47,bus,1026052.1034283033,441.0660033098446,680.0,515471.8586316404
0,car_30,person_48,car,1272257.6358731925,546.8871035723975,457.0,637043.091380148
0,car_31,person_49,car,1306426.1787934008,561.5750517105142,455.0,654123.3701842262
0,bus_0,person_50,bus,1026052.1034283033,441.0660033098446,680.0,514980.44166824286
0,car_32,person_51,car,1316893.053527763,566.0741756386225,454.0,659354.8098009693
0,car_33,person_52,car,1348707.1668699507,579.7495392414161,453.0,675259.873309745
0,bus_0,person_53,bus,1026052.1034283033,441.0660033098446,680.0,515822.97226217145
0,car_34,person_54,car,1340730.6554415703,576.321012281228,452.0,671269.6158812913
0,bus_0,person_55,bus,1026052.1034283033,441.0660033098446,680.0,514748.8059599586
0,car_35,person_56,car,1336470.931727803,574.4898073816324,451.0,669137.7531088053
0,car_36,person_57,car,1305830.0010710142,561.318683481586,449.0,653813.2811948488
0,car_37,person_58,car,1340709.8722563358,576.3119189597289,448.0,671251.2242841274
0,car_38,person_59,car,1287381.370405616,553.3889013597319,447.0,644584.9618972586
0,bus_0,person_60,bus,1026052.1034283033,441.0660033098446,680.0,516296.7548916009
0,car_39,person_61,car,1017719.242818941,437.47420384232834,446.0,509751.84014657245
0,car_40,person_62,car,1165373.5842126096,500.9438305032286,445.0,583577.04257822
